CHAVE_PRESTADOR;GRUPO
550320826;INTERCÂMBIO
550320837;INTERCÂMBIO
550320848;INTERCÂMBIO
550320859;INTERCÂMBIO
550320870;INTERCÂMBIO
550321211;INTERCÂMBIO
550321222;INTERCÂMBIO
550321233;INTERCÂMBIO
550321244;INTERCÂMBIO
550321255;INTERCÂMBIO
550322993;INTERCÂMBIO
550323004;INTERCÂMBIO
550323015;INTERCÂMBIO
550323026;INTERCÂMBIO
550323037;INTERCÂMBIO
550323048;INTERCÂMBIO
550323059;INTERCÂMBIO
550323070;INTERCÂMBIO
550323081;INTERCÂMBIO
550325930;INTERCÂMBIO
550325941;INTERCÂMBIO
550325952;INTERCÂMBIO
550325963;INTERCÂMBIO
550325974;INTERCÂMBIO
550325985;INTERCÂMBIO
550326799;INTERCÂMBIO
550326810;INTERCÂMBIO
550326821;INTERCÂMBIO
550326843;INTERCÂMBIO
550326854;INTERCÂMBIO
550343255;INTERCÂMBIO
550343266;INTERCÂMBIO
550313258;INTERCÂMBIO
550313269;INTERCÂMBIO
550313280;INTERCÂMBIO
550313291;INTERCÂMBIO
550313302;INTERCÂMBIO
550313313;INTERCÂMBIO
550313324;INTERCÂMBIO
550313335;INTERCÂMBIO
550313830;INTERCÂMBIO
550319495;INTERCÂMBIO
550319506;INTERCÂMBIO
550319539;INTERCÂMBIO
550319550;INTERCÂMBIO
550323455;INTERCÂMBIO
550323774;INTERCÂMBIO
550328977;INTERCÂMBIO
550328988;INTERCÂMBIO
102113;NÃO-COOPERADOS
550336138;INTERCÂMBIO
550336149;INTERCÂMBIO
550336160;INTERCÂMBIO
550336171;INTERCÂMBIO
550336204;INTERCÂMBIO
550336402;INTERCÂMBIO
550336413;INTERCÂMBIO
550336424;INTERCÂMBIO
550336435;INTERCÂMBIO
550336446;INTERCÂMBIO
550336457;INTERCÂMBIO
550336468;INTERCÂMBIO
550336479;INTERCÂMBIO
550338932;INTERCÂMBIO
550338965;INTERCÂMBIO
550338976;INTERCÂMBIO
550338987;INTERCÂMBIO
550338998;INTERCÂMBIO
550314292;INTERCÂMBIO
550316217;INTERCÂMBIO
550330902;INTERCÂMBIO
550330913;INTERCÂMBIO
550330924;INTERCÂMBIO
550337480;INTERCÂMBIO
550318747;INTERCÂMBIO
550320254;INTERCÂMBIO
550321772;INTERCÂMBIO
550321783;INTERCÂMBIO
550321794;INTERCÂMBIO
550321805;INTERCÂMBIO
550321816;INTERCÂMBIO
550321827;INTERCÂMBIO
550321838;INTERCÂMBIO
550321849;INTERCÂMBIO
550321860;INTERCÂMBIO
550323664;INTERCÂMBIO
550334719;INTERCÂMBIO
550334730;INTERCÂMBIO
550334741;INTERCÂMBIO
550334752;INTERCÂMBIO
550334763;INTERCÂMBIO
550334774;INTERCÂMBIO
550334785;INTERCÂMBIO
550335423;INTERCÂMBIO
550335434;INTERCÂMBIO
550335445;INTERCÂMBIO
550335456;INTERCÂMBIO
550335467;INTERCÂMBIO
550335478;INTERCÂMBIO
550341968;INTERCÂMBIO
550341979;INTERCÂMBIO
550342782;INTERCÂMBIO
550342793;INTERCÂMBIO
550342804;INTERCÂMBIO
550343508;INTERCÂMBIO
550343519;INTERCÂMBIO
550343530;INTERCÂMBIO
550344234;INTERCÂMBIO
550344245;INTERCÂMBIO
550344256;INTERCÂMBIO
550344267;INTERCÂMBIO
550344278;INTERCÂMBIO
550344091;INTERCÂMBIO
550344102;INTERCÂMBIO
550344113;INTERCÂMBIO
550344124;INTERCÂMBIO
550344135;INTERCÂMBIO
550314831;INTERCÂMBIO
550314842;INTERCÂMBIO
550318901;INTERCÂMBIO
550318912;INTERCÂMBIO
550318923;INTERCÂMBIO
550318934;INTERCÂMBIO
550329230;INTERCÂMBIO
550329241;INTERCÂMBIO
550339009;INTERCÂMBIO
550339020;INTERCÂMBIO
550339031;INTERCÂMBIO
550339042;INTERCÂMBIO
550339053;INTERCÂMBIO
550339856;INTERCÂMBIO
550339955;INTERCÂMBIO
550339966;INTERCÂMBIO
550339988;INTERCÂMBIO
550341715;INTERCÂMBIO
550341726;INTERCÂMBIO
550341737;INTERCÂMBIO
550341748;INTERCÂMBIO
550341990;INTERCÂMBIO
550342001;INTERCÂMBIO
550342606;INTERCÂMBIO
550342617;INTERCÂMBIO
550342628;INTERCÂMBIO
550342639;INTERCÂMBIO
550343926;INTERCÂMBIO
550343937;INTERCÂMBIO
550343948;INTERCÂMBIO
550343959;INTERCÂMBIO
550343970;INTERCÂMBIO
550343981;INTERCÂMBIO
550344014;INTERCÂMBIO
550344025;INTERCÂMBIO
550344036;INTERCÂMBIO
550344047;INTERCÂMBIO
550312972;INTERCÂMBIO
550312983;INTERCÂMBIO
550312994;INTERCÂMBIO
550313005;INTERCÂMBIO
550313016;INTERCÂMBIO
550313027;INTERCÂMBIO
550313038;INTERCÂMBIO
550326920;INTERCÂMBIO
550326931;INTERCÂMBIO
550326942;INTERCÂMBIO
550336226;INTERCÂMBIO
550336237;INTERCÂMBIO
550336248;INTERCÂMBIO
550336259;INTERCÂMBIO
550336270;INTERCÂMBIO
550343046;INTERCÂMBIO
550343057;INTERCÂMBIO
550343068;INTERCÂMBIO
550320661;INTERCÂMBIO
550320672;INTERCÂMBIO
550320683;INTERCÂMBIO
550320694;INTERCÂMBIO
550328757;INTERCÂMBIO
550328768;INTERCÂMBIO
102058;NÃO-COOPERADOS
550333410;INTERCÂMBIO
550333421;INTERCÂMBIO
550333432;INTERCÂMBIO
550333443;INTERCÂMBIO
550333454;INTERCÂMBIO
550333465;INTERCÂMBIO
550333476;INTERCÂMBIO
550333487;INTERCÂMBIO
550334488;INTERCÂMBIO
550334499;INTERCÂMBIO
550334510;INTERCÂMBIO
550337898;INTERCÂMBIO
550337909;INTERCÂMBIO
550337920;INTERCÂMBIO
550337931;INTERCÂMBIO
550337942;INTERCÂMBIO
550337953;INTERCÂMBIO
550337964;INTERCÂMBIO
550344168;INTERCÂMBIO
550344179;INTERCÂMBIO
550344190;INTERCÂMBIO
550344201;INTERCÂMBIO
550344212;INTERCÂMBIO
550344223;INTERCÂMBIO
550344289;INTERCÂMBIO
550344300;INTERCÂMBIO
550344311;INTERCÂMBIO
550344322;INTERCÂMBIO
550344333;INTERCÂMBIO
550314776;INTERCÂMBIO
550314787;INTERCÂMBIO
550316239;INTERCÂMBIO
550316250;INTERCÂMBIO
550316261;INTERCÂMBIO
550316272;INTERCÂMBIO
550316283;INTERCÂMBIO
550316294;INTERCÂMBIO
550316305;INTERCÂMBIO
550316316;INTERCÂMBIO
550316327;INTERCÂMBIO
550318373;INTERCÂMBIO
550318428;INTERCÂMBIO
550322113;INTERCÂMBIO
550322124;INTERCÂMBIO
550322135;INTERCÂMBIO
550322146;INTERCÂMBIO
550322157;INTERCÂMBIO
550322168;INTERCÂMBIO
550322179;INTERCÂMBIO
550322190;INTERCÂMBIO
550322201;INTERCÂMBIO
550322212;INTERCÂMBIO
550322223;INTERCÂMBIO
550322234;INTERCÂMBIO
550322245;INTERCÂMBIO
550322256;INTERCÂMBIO
550322267;INTERCÂMBIO
550322278;INTERCÂMBIO
550322289;INTERCÂMBIO
550322300;INTERCÂMBIO
550322311;INTERCÂMBIO
550322322;INTERCÂMBIO
550322333;INTERCÂMBIO
550322344;INTERCÂMBIO
550322355;INTERCÂMBIO
550322366;INTERCÂMBIO
550322377;INTERCÂMBIO
550322388;INTERCÂMBIO
550329175;INTERCÂMBIO
550329186;INTERCÂMBIO
550329197;INTERCÂMBIO
550329208;INTERCÂMBIO
102091;NÃO-COOPERADOS
57794;NÃO-CREDENCIADO
46068;CLINICAS
550344058;INTERCÂMBIO
550344069;INTERCÂMBIO
550323972;INTERCÂMBIO
550326315;INTERCÂMBIO
550326326;INTERCÂMBIO
550326337;INTERCÂMBIO
550333377;INTERCÂMBIO
550333388;INTERCÂMBIO
550344146;INTERCÂMBIO
550344157;INTERCÂMBIO
550338228;INTERCÂMBIO
550338239;INTERCÂMBIO
550338250;INTERCÂMBIO
550338261;INTERCÂMBIO
550338272;INTERCÂMBIO
550338283;INTERCÂMBIO
550338294;INTERCÂMBIO
550338305;INTERCÂMBIO
550338316;INTERCÂMBIO
550338327;INTERCÂMBIO
550338338;INTERCÂMBIO
550338349;INTERCÂMBIO
550338360;INTERCÂMBIO
550338371;INTERCÂMBIO
550338382;INTERCÂMBIO
550338393;INTERCÂMBIO
550338404;INTERCÂMBIO
550338415;INTERCÂMBIO
550338426;INTERCÂMBIO
550338437;INTERCÂMBIO
550338448;INTERCÂMBIO
550338459;INTERCÂMBIO
550338470;INTERCÂMBIO
550338481;INTERCÂMBIO
550338492;INTERCÂMBIO
550338503;INTERCÂMBIO
550338514;INTERCÂMBIO
550338525;INTERCÂMBIO
550338536;INTERCÂMBIO
550338547;INTERCÂMBIO
550338558;INTERCÂMBIO
550338569;INTERCÂMBIO
550338580;INTERCÂMBIO
550338591;INTERCÂMBIO
550338602;INTERCÂMBIO
550338613;INTERCÂMBIO
550338624;INTERCÂMBIO
550338635;INTERCÂMBIO
550338646;INTERCÂMBIO
550319517;INTERCÂMBIO
550321200;INTERCÂMBIO
550322399;INTERCÂMBIO
550322410;INTERCÂMBIO
550322421;INTERCÂMBIO
550322432;INTERCÂMBIO
550322443;INTERCÂMBIO
550322454;INTERCÂMBIO
550322465;INTERCÂMBIO
550322476;INTERCÂMBIO
550322487;INTERCÂMBIO
550322498;INTERCÂMBIO
550322509;INTERCÂMBIO
550322520;INTERCÂMBIO
550322531;INTERCÂMBIO
101970;NÃO-COOPERADOS
550331705;INTERCÂMBIO
550331716;INTERCÂMBIO
550331727;INTERCÂMBIO
550331738;INTERCÂMBIO
550331749;INTERCÂMBIO
550331760;INTERCÂMBIO
550331771;INTERCÂMBIO
550331782;INTERCÂMBIO
550331793;INTERCÂMBIO
550331804;INTERCÂMBIO
550331815;INTERCÂMBIO
550331826;INTERCÂMBIO
550331837;INTERCÂMBIO
550331848;INTERCÂMBIO
550331859;INTERCÂMBIO
550331870;INTERCÂMBIO
550331881;INTERCÂMBIO
550331892;INTERCÂMBIO
550333091;INTERCÂMBIO
550333586;INTERCÂMBIO
57376;NÃO-CREDENCIADO
45782;CLINICAS
57387;NÃO-CREDENCIADO
550317284;INTERCÂMBIO
550317295;INTERCÂMBIO
550317306;INTERCÂMBIO
550317317;INTERCÂMBIO
550317328;INTERCÂMBIO
74899;COOPERADO
550324313;INTERCÂMBIO
550324324;INTERCÂMBIO
550324335;INTERCÂMBIO
550324346;INTERCÂMBIO
550324357;INTERCÂMBIO
550324368;INTERCÂMBIO
550324379;INTERCÂMBIO
550324390;INTERCÂMBIO
550324401;INTERCÂMBIO
550324412;INTERCÂMBIO
550324423;INTERCÂMBIO
550324434;INTERCÂMBIO
550324445;INTERCÂMBIO
550324456;INTERCÂMBIO
550324467;INTERCÂMBIO
550324478;INTERCÂMBIO
550324489;INTERCÂMBIO
550324500;INTERCÂMBIO
550324511;INTERCÂMBIO
550320419;INTERCÂMBIO
550320430;INTERCÂMBIO
550322806;INTERCÂMBIO
550322817;INTERCÂMBIO
550322828;INTERCÂMBIO
550322839;INTERCÂMBIO
550322850;INTERCÂMBIO
550322861;INTERCÂMBIO
550322872;INTERCÂMBIO
550322883;INTERCÂMBIO
550323389;INTERCÂMBIO
550323400;INTERCÂMBIO
550323411;INTERCÂMBIO
550323422;INTERCÂMBIO
550329450;INTERCÂMBIO
550329461;INTERCÂMBIO
550329472;INTERCÂMBIO
550333113;INTERCÂMBIO
550340813;INTERCÂMBIO
550340824;INTERCÂMBIO
550340835;INTERCÂMBIO
550340846;INTERCÂMBIO
550340857;INTERCÂMBIO
550340868;INTERCÂMBIO
550340879;INTERCÂMBIO
550340890;INTERCÂMBIO
550343695;INTERCÂMBIO
550343706;INTERCÂMBIO
550343717;INTERCÂMBIO
550343739;INTERCÂMBIO
550343750;INTERCÂMBIO
550343761;INTERCÂMBIO
550343772;INTERCÂMBIO
550343783;INTERCÂMBIO
550319066;INTERCÂMBIO
550323367;INTERCÂMBIO
550323378;INTERCÂMBIO
550323488;INTERCÂMBIO
550329428;INTERCÂMBIO
550329439;INTERCÂMBIO
550336215;INTERCÂMBIO
550338657;INTERCÂMBIO
550338668;INTERCÂMBIO
550338679;INTERCÂMBIO
550338690;INTERCÂMBIO
550338701;INTERCÂMBIO
550338712;INTERCÂMBIO
550338723;INTERCÂMBIO
550338734;INTERCÂMBIO
550344344;INTERCÂMBIO
550344355;INTERCÂMBIO
550344366;INTERCÂMBIO
550344377;INTERCÂMBIO
550326546;INTERCÂMBIO
550147697;INTERCÂMBIO
550293216;INTERCÂMBIO
550266376;INTERCÂMBIO
550272382;INTERCÂMBIO
550126445;INTERCÂMBIO
550159203;INTERCÂMBIO
550333597;INTERCÂMBIO
550333608;INTERCÂMBIO
550335984;INTERCÂMBIO
550338943;INTERCÂMBIO
550338954;INTERCÂMBIO
550341759;INTERCÂMBIO
102256;NÃO-COOPERADOS
550312752;INTERCÂMBIO
550319561;INTERCÂMBIO
550319572;INTERCÂMBIO
550319583;INTERCÂMBIO
550319594;INTERCÂMBIO
550319605;INTERCÂMBIO
550319616;INTERCÂMBIO
550319627;INTERCÂMBIO
550319638;INTERCÂMBIO
550319649;INTERCÂMBIO
550319660;INTERCÂMBIO
550319671;INTERCÂMBIO
550319682;INTERCÂMBIO
550319693;INTERCÂMBIO
550319704;INTERCÂMBIO
550319715;INTERCÂMBIO
550319726;INTERCÂMBIO
550319737;INTERCÂMBIO
550319748;INTERCÂMBIO
550319759;INTERCÂMBIO
550319770;INTERCÂMBIO
550319781;INTERCÂMBIO
550319792;INTERCÂMBIO
550319803;INTERCÂMBIO
550319814;INTERCÂMBIO
550319825;INTERCÂMBIO
550319836;INTERCÂMBIO
550319847;INTERCÂMBIO
550319858;INTERCÂMBIO
550319869;INTERCÂMBIO
550319880;INTERCÂMBIO
550319891;INTERCÂMBIO
550319902;INTERCÂMBIO
550319913;INTERCÂMBIO
550319924;INTERCÂMBIO
550319935;INTERCÂMBIO
550319946;INTERCÂMBIO
550319957;INTERCÂMBIO
550319968;INTERCÂMBIO
550315227;INTERCÂMBIO
550315238;INTERCÂMBIO
550322773;INTERCÂMBIO
550322784;INTERCÂMBIO
57365;CLINICA-TERAPIAS
550317493;INTERCÂMBIO
550325358;INTERCÂMBIO
550325369;INTERCÂMBIO
550337887;INTERCÂMBIO
550341770;INTERCÂMBIO
550341781;INTERCÂMBIO
550341792;INTERCÂMBIO
550341803;INTERCÂMBIO
550341814;INTERCÂMBIO
550341825;INTERCÂMBIO
550341836;INTERCÂMBIO
550341847;INTERCÂMBIO
550341858;INTERCÂMBIO
550341869;INTERCÂMBIO
550341880;INTERCÂMBIO
550341891;INTERCÂMBIO
550341902;INTERCÂMBIO
550343794;INTERCÂMBIO
550343805;INTERCÂMBIO
550313973;INTERCÂMBIO
550313984;INTERCÂMBIO
550314402;INTERCÂMBIO
550314413;INTERCÂMBIO
550319979;INTERCÂMBIO
550319990;INTERCÂMBIO
550320001;INTERCÂMBIO
550320012;INTERCÂMBIO
550320023;INTERCÂMBIO
550320034;INTERCÂMBIO
550320045;INTERCÂMBIO
550320056;INTERCÂMBIO
550320067;INTERCÂMBIO
550320078;INTERCÂMBIO
550321640;INTERCÂMBIO
550321651;INTERCÂMBIO
550321706;INTERCÂMBIO
550323092;INTERCÂMBIO
550323301;INTERCÂMBIO
550323312;INTERCÂMBIO
550323433;INTERCÂMBIO
550323444;INTERCÂMBIO
550323862;INTERCÂMBIO
550323873;INTERCÂMBIO
550323884;INTERCÂMBIO
550323895;INTERCÂMBIO
550324522;INTERCÂMBIO
550324533;INTERCÂMBIO
550324544;INTERCÂMBIO
550324555;INTERCÂMBIO
550324566;INTERCÂMBIO
550324577;INTERCÂMBIO
550324588;INTERCÂMBIO
550324599;INTERCÂMBIO
550324610;INTERCÂMBIO
550324621;INTERCÂMBIO
550324632;INTERCÂMBIO
550324643;INTERCÂMBIO
550324654;INTERCÂMBIO
550328779;INTERCÂMBIO
550328790;INTERCÂMBIO
550328801;INTERCÂMBIO
550328812;INTERCÂMBIO
101948;NÃO-COOPERADOS
101959;NÃO-COOPERADOS
550331694;INTERCÂMBIO
550339449;INTERCÂMBIO
550339460;INTERCÂMBIO
550339471;INTERCÂMBIO
550339482;INTERCÂMBIO
550339493;INTERCÂMBIO
550339504;INTERCÂMBIO
550339515;INTERCÂMBIO
550339526;INTERCÂMBIO
550339537;INTERCÂMBIO
550339548;INTERCÂMBIO
550339559;INTERCÂMBIO
550339570;INTERCÂMBIO
45771;CLINICAS
550315260;FORA DA REDE
550319264;INTERCÂMBIO
550319275;INTERCÂMBIO
550319286;INTERCÂMBIO
550319297;INTERCÂMBIO
550319308;INTERCÂMBIO
550319319;INTERCÂMBIO
550319330;INTERCÂMBIO
550319341;INTERCÂMBIO
550319352;INTERCÂMBIO
550319363;INTERCÂMBIO
550321750;INTERCÂMBIO
550321761;INTERCÂMBIO
57519;CLINICA-TERAPIAS
45881;CLINICAS
57530;CLINICA-TERAPIAS
550330693;INTERCÂMBIO
550330869;INTERCÂMBIO
550323466;INTERCÂMBIO
550323477;INTERCÂMBIO
101849;NÃO-COOPERADOS
101860;NÃO-COOPERADOS
101871;NÃO-COOPERADOS
550343629;INTERCÂMBIO
550343640;INTERCÂMBIO
550343651;INTERCÂMBIO
550343662;INTERCÂMBIO
550314941;INTERCÂMBIO
550314952;INTERCÂMBIO
550314963;INTERCÂMBIO
550314974;INTERCÂMBIO
550314985;INTERCÂMBIO
550314996;INTERCÂMBIO
550315007;INTERCÂMBIO
550315018;INTERCÂMBIO
550324665;INTERCÂMBIO
550324676;INTERCÂMBIO
550325072;INTERCÂMBIO
550325083;INTERCÂMBIO
550325094;INTERCÂMBIO
550325105;INTERCÂMBIO
550325116;INTERCÂMBIO
550325127;INTERCÂMBIO
550325138;INTERCÂMBIO
550325149;INTERCÂMBIO
550325435;INTERCÂMBIO
550325446;INTERCÂMBIO
550325457;INTERCÂMBIO
550325468;INTERCÂMBIO
550326282;INTERCÂMBIO
550327536;INTERCÂMBIO
550327547;INTERCÂMBIO
550327558;INTERCÂMBIO
550328350;INTERCÂMBIO
550328878;INTERCÂMBIO
550328889;INTERCÂMBIO
57552;CLINICA-TERAPIAS
45914;CLINICAS
550330418;INTERCÂMBIO
550330429;INTERCÂMBIO
550330440;INTERCÂMBIO
550330451;INTERCÂMBIO
550334103;INTERCÂMBIO
550334114;INTERCÂMBIO
550342749;INTERCÂMBIO
550342815;INTERCÂMBIO
550328625;INTERCÂMBIO
550328636;INTERCÂMBIO
550328647;INTERCÂMBIO
550328658;INTERCÂMBIO
550340076;INTERCÂMBIO
550318285;INTERCÂMBIO
550318296;INTERCÂMBIO
550318307;INTERCÂMBIO
550318318;INTERCÂMBIO
550318329;INTERCÂMBIO
550318340;INTERCÂMBIO
550318351;INTERCÂMBIO
550318362;INTERCÂMBIO
550324841;INTERCÂMBIO
550324852;INTERCÂMBIO
550324863;INTERCÂMBIO
550334422;INTERCÂMBIO
550334433;INTERCÂMBIO
550321728;INTERCÂMBIO
550321739;INTERCÂMBIO
550323235;INTERCÂMBIO
57563;CLINICA-TERAPIAS
45925;CLINICAS
550329010;INTERCÂMBIO
550329021;INTERCÂMBIO
101937;NÃO-COOPERADOS
57585;NÃO-CREDENCIADO
45947;CLINICAS
550331320;INTERCÂMBIO
550331331;INTERCÂMBIO
550331342;INTERCÂMBIO
550331353;INTERCÂMBIO
550331364;INTERCÂMBIO
550334158;INTERCÂMBIO
550337986;INTERCÂMBIO
102124;NÃO-COOPERADOS
550311949;INTERCÂMBIO
550311960;INTERCÂMBIO
550311971;INTERCÂMBIO
550311982;INTERCÂMBIO
550312015;INTERCÂMBIO
550312026;INTERCÂMBIO
550312037;INTERCÂMBIO
550312048;INTERCÂMBIO
550312059;INTERCÂMBIO
550312070;INTERCÂMBIO
550316767;INTERCÂMBIO
550316778;INTERCÂMBIO
550316789;INTERCÂMBIO
550316800;INTERCÂMBIO
550328086;INTERCÂMBIO
550329219;INTERCÂMBIO
550329252;INTERCÂMBIO
550329263;INTERCÂMBIO
550329274;INTERCÂMBIO
550329285;INTERCÂMBIO
550329296;INTERCÂMBIO
550329307;INTERCÂMBIO
550329318;INTERCÂMBIO
550329329;INTERCÂMBIO
550329340;INTERCÂMBIO
550329351;INTERCÂMBIO
550342430;INTERCÂMBIO
550314721;INTERCÂMBIO
550314732;INTERCÂMBIO
550314754;INTERCÂMBIO
550314765;INTERCÂMBIO
550317339;INTERCÂMBIO
550317350;INTERCÂMBIO
550317361;INTERCÂMBIO
550317372;INTERCÂMBIO
550317383;INTERCÂMBIO
550324214;INTERCÂMBIO
550326238;INTERCÂMBIO
550326788;INTERCÂMBIO
550330528;INTERCÂMBIO
550330539;INTERCÂMBIO
550330550;INTERCÂMBIO
550330561;INTERCÂMBIO
550330572;INTERCÂMBIO
550330583;INTERCÂMBIO
550330594;INTERCÂMBIO
57574;CLINICA-TERAPIAS
45936;CLINICAS
101541;NÃO-COOPERADOS
101552;NÃO-COOPERADOS
550315678;INTERCÂMBIO
550315689;INTERCÂMBIO
550315700;INTERCÂMBIO
550315711;INTERCÂMBIO
550315722;INTERCÂMBIO
550315733;INTERCÂMBIO
550315744;INTERCÂMBIO
550315755;INTERCÂMBIO
550315766;INTERCÂMBIO
550315777;INTERCÂMBIO
550315788;INTERCÂMBIO
550315799;INTERCÂMBIO
550315810;INTERCÂMBIO
550315821;INTERCÂMBIO
550315832;INTERCÂMBIO
550315843;INTERCÂMBIO
550315854;INTERCÂMBIO
550315865;INTERCÂMBIO
550315876;INTERCÂMBIO
550315887;INTERCÂMBIO
550315898;INTERCÂMBIO
550315909;INTERCÂMBIO
550315920;INTERCÂMBIO
550315931;INTERCÂMBIO
550315942;INTERCÂMBIO
550315953;INTERCÂMBIO
550315964;INTERCÂMBIO
550315975;INTERCÂMBIO
550315986;INTERCÂMBIO
550315997;INTERCÂMBIO
550316008;INTERCÂMBIO
550317460;INTERCÂMBIO
550317471;INTERCÂMBIO
550320705;INTERCÂMBIO
550324071;INTERCÂMBIO
550325039;INTERCÂMBIO
550325050;INTERCÂMBIO
550325061;INTERCÂMBIO
550326458;INTERCÂMBIO
550326469;INTERCÂMBIO
550326480;INTERCÂMBIO
550326491;INTERCÂMBIO
550326502;INTERCÂMBIO
550326513;INTERCÂMBIO
550330660;INTERCÂMBIO
550330671;INTERCÂMBIO
550331012;INTERCÂMBIO
550333630;INTERCÂMBIO
550333641;INTERCÂMBIO
550333652;INTERCÂMBIO
550333663;INTERCÂMBIO
550333674;INTERCÂMBIO
550333685;INTERCÂMBIO
550333696;INTERCÂMBIO
550333707;INTERCÂMBIO
550333718;INTERCÂMBIO
550333729;INTERCÂMBIO
550333740;INTERCÂMBIO
550333751;INTERCÂMBIO
550333762;INTERCÂMBIO
550333773;INTERCÂMBIO
550333784;INTERCÂMBIO
550333795;INTERCÂMBIO
550333806;INTERCÂMBIO
550333817;INTERCÂMBIO
550333828;INTERCÂMBIO
550333839;INTERCÂMBIO
550333850;INTERCÂMBIO
550333861;INTERCÂMBIO
550320265;INTERCÂMBIO
550320276;INTERCÂMBIO
550320287;INTERCÂMBIO
550320298;INTERCÂMBIO
550320309;INTERCÂMBIO
550320320;INTERCÂMBIO
550320331;INTERCÂMBIO
550320342;INTERCÂMBIO
550320353;INTERCÂMBIO
550320364;INTERCÂMBIO
550320375;INTERCÂMBIO
550320386;INTERCÂMBIO
550320397;INTERCÂMBIO
550320408;INTERCÂMBIO
550322718;INTERCÂMBIO
550322729;INTERCÂMBIO
550322740;INTERCÂMBIO
550322751;INTERCÂMBIO
550322762;INTERCÂMBIO
550326887;INTERCÂMBIO
101992;NÃO-COOPERADOS
102003;NÃO-COOPERADOS
550336820;INTERCÂMBIO
550336831;INTERCÂMBIO
550336842;INTERCÂMBIO
550336853;INTERCÂMBIO
550336864;INTERCÂMBIO
550336875;INTERCÂMBIO
550336886;INTERCÂMBIO
550336897;INTERCÂMBIO
550336908;INTERCÂMBIO
550336919;INTERCÂMBIO
550336930;INTERCÂMBIO
550325589;INTERCÂMBIO
550325600;INTERCÂMBIO
550325611;INTERCÂMBIO
550325622;INTERCÂMBIO
550325633;INTERCÂMBIO
550325644;INTERCÂMBIO
550325655;INTERCÂMBIO
550325666;INTERCÂMBIO
550325677;INTERCÂMBIO
550325688;INTERCÂMBIO
550325699;INTERCÂMBIO
550325710;INTERCÂMBIO
550325721;INTERCÂMBIO
550325732;INTERCÂMBIO
550325743;INTERCÂMBIO
550334444;INTERCÂMBIO
550334455;INTERCÂMBIO
550334466;INTERCÂMBIO
550334477;INTERCÂMBIO
57662;NÃO-CREDENCIADO
46024;CLINICAS
550342650;INTERCÂMBIO
550342661;INTERCÂMBIO
550342672;INTERCÂMBIO
550342683;INTERCÂMBIO
550312081;INTERCÂMBIO
550312092;INTERCÂMBIO
550312103;INTERCÂMBIO
550312114;INTERCÂMBIO
550312125;INTERCÂMBIO
550316019;INTERCÂMBIO
550316030;INTERCÂMBIO
550316041;INTERCÂMBIO
550316052;INTERCÂMBIO
550316063;INTERCÂMBIO
550316074;INTERCÂMBIO
550316085;INTERCÂMBIO
550316096;INTERCÂMBIO
550316107;INTERCÂMBIO
550316118;INTERCÂMBIO
550316129;INTERCÂMBIO
550316140;INTERCÂMBIO
550316151;INTERCÂMBIO
550316162;INTERCÂMBIO
550316173;INTERCÂMBIO
550316184;INTERCÂMBIO
550316195;INTERCÂMBIO
550316206;INTERCÂMBIO
550317504;INTERCÂMBIO
550320881;INTERCÂMBIO
550320892;INTERCÂMBIO
550320903;INTERCÂMBIO
550320914;INTERCÂMBIO
550322597;INTERCÂMBIO
550322608;INTERCÂMBIO
550322619;INTERCÂMBIO
550322630;INTERCÂMBIO
550322641;INTERCÂMBIO
57475;CLINICA-TERAPIAS
550315271;INTERCÂMBIO
550315282;INTERCÂMBIO
550315293;INTERCÂMBIO
550315304;INTERCÂMBIO
550315315;INTERCÂMBIO
550315326;INTERCÂMBIO
550315337;INTERCÂMBIO
550315348;INTERCÂMBIO
550315359;INTERCÂMBIO
550317482;INTERCÂMBIO
550319055;INTERCÂMBIO
550323499;INTERCÂMBIO
550323510;INTERCÂMBIO
550323521;INTERCÂMBIO
550327690;INTERCÂMBIO
550327701;INTERCÂMBIO
550327712;INTERCÂMBIO
550327723;INTERCÂMBIO
550327734;INTERCÂMBIO
550327745;INTERCÂMBIO
550327756;INTERCÂMBIO
550327767;INTERCÂMBIO
550327778;INTERCÂMBIO
550327789;INTERCÂMBIO
550327800;INTERCÂMBIO
550327811;INTERCÂMBIO
550327822;INTERCÂMBIO
550327833;INTERCÂMBIO
550327844;INTERCÂMBIO
550327855;INTERCÂMBIO
550327866;INTERCÂMBIO
550327877;INTERCÂMBIO
550327888;INTERCÂMBIO
550327899;INTERCÂMBIO
550327910;INTERCÂMBIO
550327921;INTERCÂMBIO
550327932;INTERCÂMBIO
550327943;INTERCÂMBIO
550327954;INTERCÂMBIO
550314424;INTERCÂMBIO
550314435;INTERCÂMBIO
101574;NÃO-COOPERADOS
550319110;INTERCÂMBIO
550319121;INTERCÂMBIO
550319253;INTERCÂMBIO
550320463;INTERCÂMBIO
550320474;INTERCÂMBIO
550320485;INTERCÂMBIO
550320496;INTERCÂMBIO
550320507;INTERCÂMBIO
550320518;INTERCÂMBIO
550320529;INTERCÂMBIO
550320540;INTERCÂMBIO
550320551;INTERCÂMBIO
550320562;INTERCÂMBIO
550320573;INTERCÂMBIO
550320584;INTERCÂMBIO
550323334;INTERCÂMBIO
550323345;INTERCÂMBIO
550323356;INTERCÂMBIO
550324720;INTERCÂMBIO
550331375;INTERCÂMBIO
550336941;INTERCÂMBIO
